"Species","sampleYear","annualCount","DataSource","LocationID","RunType","SASAP.Region","Lat","Lon","AWC_CODE","location_source","Flag"
"chum","2011","160","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"chum","1988","1","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"chum","1989","210","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"chum","2000","381","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"chum","2001","176","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"chum","2002","1072","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"chum","2003","338","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"chum","2005","530","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"chum","2006","608","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"chum","2007","251","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"chum","2008","20","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"chum","2009","416","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"chum","2010","84","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"coho","1983","142","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"coho","1986","30","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"coho","1987","3","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"coho","1989","200","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"coho","1992","50","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"coho","1993","250","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"coho","2008","184","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"coho","2009","43","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"coho","2010","323","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"coho","2011","257","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"coho","2003","113","PWS weir tower","Billy's Hole",NA,"Prince William Sound","60.96718","-147.2817","222-10-12180","",NA
"coho","2004","135","PWS weir tower","Billy's Hole",NA,"Prince William Sound","60.96718","-147.2817","222-10-12180","",NA
"coho","2002","2328","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"coho","2003","13","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"coho","2007","2","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"coho","1988","48","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"coho","2000","151","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"coho","2001","335","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"coho","2002","14","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"coho","2003","27","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"coho","2005","76","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"coho","2006","201","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"coho","2007","815","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"coho","2008","27","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"coho","2009","147","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"coho","2010","114","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"coho","2011","25","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"dolly varden","2003","1815","PWS weir tower","Billy's Hole",NA,"Prince William Sound","60.96718","-147.2817","222-10-12180","",NA
"dolly varden","2004","6188","PWS weir tower","Billy's Hole",NA,"Prince William Sound","60.96718","-147.2817","222-10-12180","",NA
"pink","1975","20","PWS weir tower","Martin Lake",NA,"Copper River","60.36783","-144.5411","212-20-10020-0010","",NA
"pink","2003","3840","PWS weir tower","Billy's Hole",NA,"Prince William Sound","60.96718","-147.2817","222-10-12180","",NA
"pink","2004","2555","PWS weir tower","Billy's Hole",NA,"Prince William Sound","60.96718","-147.2817","222-10-12180","",NA
"pink","1989","35033","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"pink","1999","155923","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"pink","2000","16784","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"pink","2001","238176","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"pink","2002","22747","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"pink","2003","453752","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"pink","2004","2006","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"pink","2005","293373","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"pink","2006","31728","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"pink","2007","52691","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"pink","2008","1850","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"pink","2009","4996","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"pink","2010","35963","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"pink","2011","31072","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"pink","1988","1206","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"pink","1989","7812","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"pink","2000","20515","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"pink","2001","21027","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"pink","2002","4843","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"pink","2003","3080","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"pink","2004","1518","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"pink","2005","11024","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"pink","2006","3585","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"pink","2007","29399","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"pink","2008","2060","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"pink","2009","3849","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"pink","2010","2268","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"pink","2011","2879","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"sockeye","1992","17654","PWS weir tower","Crosswind Lake",NA,"Copper River","62.36372","-146.0291","212-20-10080-2461-3091-4021-5020-0050","",NA
"sockeye","1995","19801","PWS weir tower","Crosswind Lake",NA,"Copper River","62.36372","-146.0291","212-20-10080-2461-3091-4021-5020-0050","",NA
"sockeye","1996","99291","PWS weir tower","Crosswind Lake",NA,"Copper River","62.36372","-146.0291","212-20-10080-2461-3091-4021-5020-0050","",NA
"sockeye","1997","60876","PWS weir tower","Crosswind Lake",NA,"Copper River","62.36372","-146.0291","212-20-10080-2461-3091-4021-5020-0050","",NA
"sockeye","1998","82403","PWS weir tower","Crosswind Lake",NA,"Copper River","62.36372","-146.0291","212-20-10080-2461-3091-4021-5020-0050","",NA
"sockeye","1999","89377","PWS weir tower","Crosswind Lake",NA,"Copper River","62.36372","-146.0291","212-20-10080-2461-3091-4021-5020-0050","",NA
"sockeye","2000","62881","PWS weir tower","Crosswind Lake",NA,"Copper River","62.36372","-146.0291","212-20-10080-2461-3091-4021-5020-0050","",NA
"sockeye","2002","33102","PWS weir tower","Crosswind Lake",NA,"Copper River","62.36372","-146.0291","212-20-10080-2461-3091-4021-5020-0050","",NA
"sockeye","1975","6199","PWS weir tower","Fish Creek",NA,"Copper River","62.58828","-145.8729","212-20-10080-2461-3091-4021","",NA
"sockeye","1976","7298","PWS weir tower","Fish Creek",NA,"Copper River","62.58828","-145.8729","212-20-10080-2461-3091-4021","",NA
"sockeye","1979","10033","PWS weir tower","Fish Creek",NA,"Copper River","62.58828","-145.8729","212-20-10080-2461-3091-4021","",NA
"sockeye","1980","0","PWS weir tower","Fish Creek",NA,"Copper River","62.58828","-145.8729","212-20-10080-2461-3091-4021","",NA
"sockeye","1972","10703","PWS weir tower","Gulkana River",NA,"Copper River","62.22092","-145.3966","212-20-10080-2461","",NA
"sockeye","1973","1300","PWS weir tower","Gulkana River",NA,"Copper River","62.22092","-145.3966","212-20-10080-2461","",NA
"sockeye","1974","11277","PWS weir tower","Gulkana River",NA,"Copper River","62.22092","-145.3966","212-20-10080-2461","",NA
"sockeye","1975","1640","PWS weir tower","Gulkana River",NA,"Copper River","62.22092","-145.3966","212-20-10080-2461","",NA
"sockeye","2006","5738","PWS weir tower","Gulkana River",NA,"Copper River","62.22092","-145.3966","212-20-10080-2461","",NA
"sockeye","2007","4954","PWS weir tower","Gulkana River",NA,"Copper River","62.22092","-145.3966","212-20-10080-2461","",NA
"sockeye","2008","1567","PWS weir tower","Gulkana River",NA,"Copper River","62.22092","-145.3966","212-20-10080-2461","",NA
"sockeye","2009","1885","PWS weir tower","Gulkana River",NA,"Copper River","62.22092","-145.3966","212-20-10080-2461","",NA
"sockeye","1977","272","PWS weir tower","Little Martin Lake",NA,"Copper River","60.39705","-144.6112","212-20-10020-2061-0010","",NA
"sockeye","1974","4684","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1975","6765","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1976","24689","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1977","8772","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1978","15458","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1979","59980","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1980","39041","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1981","12660","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1982","28047","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1983","28133","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1984","10637","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1985","21131","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1986","16995","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1987","13633","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1988","7523","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1989","17726","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1990","21664","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1991","11511","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1992","10141","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1993","16101","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1994","17735","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1995","17933","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1996","6309","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1997","4438","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1998","8221","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1999","12919","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","2000","8445","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","2001","25939","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","2002","49747","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","2004","19215","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","2005","7770","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","2006","9239","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","2007","7846","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","2008","631","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","2009","4555","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","2010","10876","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","2011","12885","PWS weir tower","Long Lake",NA,"Copper River","61.38538","-143.2829","212-20-10080-2300-3421-4062-0010","",NA
"sockeye","1974","629","PWS weir tower","Martin Lake",NA,"Copper River","60.36783","-144.5411","212-20-10020-0010","",NA
"sockeye","1975","747","PWS weir tower","Martin Lake",NA,"Copper River","60.36783","-144.5411","212-20-10020-0010","",NA
"sockeye","1977","6083","PWS weir tower","Martin Lake",NA,"Copper River","60.36783","-144.5411","212-20-10020-0010","",NA
"sockeye","1963","8180","PWS weir tower","Paxson Lake",NA,"Copper River","62.90902","-145.5339","212-20-10080-2461-0040","",NA
"sockeye","1995","2607","PWS weir tower","Summit Lake",NA,"Copper River","63.13903","-145.5495","212-20-10080-2461-0060","",NA
"sockeye","1996","2291","PWS weir tower","Summit Lake",NA,"Copper River","63.13903","-145.5495","212-20-10080-2461-0060","",NA
"sockeye","1997","3018","PWS weir tower","Summit Lake",NA,"Copper River","63.13903","-145.5495","212-20-10080-2461-0060","",NA
"sockeye","1998","2712","PWS weir tower","Summit Lake",NA,"Copper River","63.13903","-145.5495","212-20-10080-2461-0060","",NA
"sockeye","1999","7870","PWS weir tower","Summit Lake",NA,"Copper River","63.13903","-145.5495","212-20-10080-2461-0060","",NA
"sockeye","1974","1710","PWS weir tower","Suslota Lake",NA,"Copper River","62.70935","-143.5911","212-20-10080-2605-3030-0020","",NA
"sockeye","1975","317","PWS weir tower","Suslota Lake",NA,"Copper River","62.70935","-143.5911","212-20-10080-2605-3030-0020","",NA
"sockeye","1975","128","PWS weir tower","Tanada Creek",NA,"Copper River","62.61404","-143.7756","212-20-10080-2655","",NA
"sockeye","1978","2265","PWS weir tower","Tanada Creek",NA,"Copper River","62.61404","-143.7756","212-20-10080-2655","",NA
"sockeye","1979","10244","PWS weir tower","Tanada Creek",NA,"Copper River","62.61404","-143.7756","212-20-10080-2655","",NA
"sockeye","2001","1649","PWS weir tower","Tanada Creek",NA,"Copper River","62.61404","-143.7756","212-20-10080-2655","",NA
"sockeye","2002","2489","PWS weir tower","Tanada Creek",NA,"Copper River","62.61404","-143.7756","212-20-10080-2655","",NA
"sockeye","2003","5856","PWS weir tower","Tanada Creek",NA,"Copper River","62.61404","-143.7756","212-20-10080-2655","",NA
"sockeye","2004","17120","PWS weir tower","Tanada Creek",NA,"Copper River","62.61404","-143.7756","212-20-10080-2655","",NA
"sockeye","2005","733","PWS weir tower","Tanada Creek",NA,"Copper River","62.61404","-143.7756","212-20-10080-2655","",NA
"sockeye","2006","4514","PWS weir tower","Tanada Creek",NA,"Copper River","62.61404","-143.7756","212-20-10080-2655","",NA
"sockeye","2007","11029","PWS weir tower","Tanada Creek",NA,"Copper River","62.61404","-143.7756","212-20-10080-2655","",NA
"sockeye","2008","2850","PWS weir tower","Tanada Creek",NA,"Copper River","62.61404","-143.7756","212-20-10080-2655","",NA
"sockeye","2009","38208","PWS weir tower","Tanada Creek",NA,"Copper River","62.61404","-143.7756","212-20-10080-2655","",NA
"sockeye","2010","5226","PWS weir tower","Tanada Creek",NA,"Copper River","62.61404","-143.7756","212-20-10080-2655","",NA
"sockeye","2011","8969","PWS weir tower","Tanada Creek",NA,"Copper River","62.61404","-143.7756","212-20-10080-2655","",NA
"sockeye","1974","1965","PWS weir tower","Tokun Lake",NA,"Copper River","60.40558","-144.2948","212-20-10040-2170-0010","",NA
"sockeye","2003","1164","PWS weir tower","Billy's Hole",NA,"Prince William Sound","60.96718","-147.2817","222-10-12180","",NA
"sockeye","2004","985","PWS weir tower","Billy's Hole",NA,"Prince William Sound","60.96718","-147.2817","222-10-12180","",NA
"sockeye","1961","8709","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1962","6397","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1963","13095","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1966","26314","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1967","1121","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1969","5073","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1970","9658","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1973","13281","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1974","22332","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1975","34855","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1976","9056","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1977","31562","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1978","42264","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1979","48281","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1980","142523","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1981","156112","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1982","160123","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1983","38760","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1984","63620","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1985","163311","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1986","71095","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1987","187263","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1988","72052","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1989","36691","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1990","8949","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1991","9752","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1992","29642","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1993","9232","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1994","7264","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1995","30382","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1996","38693","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1997","35517","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1998","28963","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","1999","59311","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","2000","28446","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","",NA
"sockeye","2001","38433","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","","Dup"
"sockeye","2002","28323","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","","Dup"
"sockeye","2003","75427","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","","Dup"
"sockeye","2004","30569","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","","Dup"
"sockeye","2005","30313","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","","Dup"
"sockeye","2006","23479","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","","Dup"
"sockeye","2007","70001","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","","Dup"
"sockeye","2008","29298","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","","Dup"
"sockeye","2009","19291","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","","Dup"
"sockeye","2010","24312","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","","Dup"
"sockeye","2011","98359","PWS weir tower","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010","","Dup"
"sockeye","1986","255","PWS weir tower","Cowpen Lake",NA,"Prince William Sound","61.04948","-147.4996","222-50-12420-0010","",NA
"sockeye","1931","79056","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"sockeye","1932","229668","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"sockeye","1950","30370","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"sockeye","1951","62661","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"sockeye","1952","42853","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"sockeye","1953","4588","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"sockeye","1954","1437","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"sockeye","1955","13034","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
"sockeye","1956","46697","PWS weir tower","Eshamy Creek",NA,"Prince William Sound","60.45279","-148.1000","225-30-15110","",NA
